Elapsed time,EKG
00:00:130:380,0
00:00:131:380,0
00:00:132:384,0
00:00:133:388,0
00:00:134:392,0
00:00:135:396,0
00:00:136:400,0
00:00:137:400,0
00:00:138:400,0
00:00:139:400,0
00:00:140:404,0
00:00:141:404,0
00:00:142:408,696
00:00:143:408,691
00:00:144:408,696
00:00:145:412,693
00:00:146:416,0
00:00:147:416,0
00:00:148:420,0
00:00:149:424,0
00:00:150:428,0
00:00:151:428,0
00:00:152:432,0
00:00:153:436,0
00:00:154:440,0
00:00:155:440,0
00:00:156:444,0
00:00:157:448,0
00:00:158:452,0
00:00:159:456,0
00:00:160:456,0
00:00:161:460,0
00:00:162:460,696
00:00:163:464,694
00:00:164:468,695
00:00:165:472,697
00:00:166:476,700
00:00:167:480,0
00:00:168:484,0
00:00:169:484,0
00:00:170:488,0
00:00:171:492,0
00:00:172:496,0
00:00:173:496,0
00:00:174:500,0
00:00:175:500,0
00:00:176:504,0
00:00:177:504,0
00:00:178:504,0
00:00:179:508,0
00:00:180:512,0
00:00:181:512,0
00:00:182:512,692
00:00:183:516,694
00:00:184:516,692
00:00:185:520,691
00:00:186:524,693
00:00:187:528,0
00:00:188:532,0
00:00:189:532,0
00:00:190:536,0
00:00:191:540,0
00:00:192:540,0
00:00:193:544,0
00:00:194:544,0
00:00:195:548,0
00:00:196:548,0
00:00:197:552,0
00:00:198:552,0
00:00:199:556,0
00:00:200:556,0
00:00:201:556,0
00:00:202:560,697
00:00:203:564,693
00:00:204:564,691
00:00:205:568,694
00:00:206:572,692
00:00:207:572,0
00:00:208:576,0
00:00:209:576,0
00:00:210:580,0
00:00:211:580,0
00:00:212:580,0
00:00:213:580,0
00:00:214:580,0
00:00:215:580,0
00:00:216:580,0
00:00:217:584,0
00:00:218:584,0
00:00:219:588,0
00:00:220:592,0
00:00:221:592,0
00:00:222:592,692
00:00:223:592,696
00:00:224:596,696
00:00:225:600,694
00:00:226:600,699
00:00:227:604,0
00:00:228:608,0
00:00:229:612,0
00:00:230:616,0
00:00:231:620,0
00:00:232:620,0
00:00:233:620,0
00:00:234:620,0
00:00:235:624,0
00:00:236:628,0
00:00:237:632,0
00:00:238:636,0
00:00:239:640,0
00:00:240:644,0
00:00:241:648,0
00:00:242:652,692
00:00:243:656,694
00:00:244:660,693
00:00:245:660,697
00:00:246:664,700
00:00:247:668,0
00:00:248:672,0
00:00:249:676,0
00:00:250:680,0
00:00:251:684,0
00:00:252:688,0
00:00:253:692,0
00:00:254:696,0
00:00:255:696,0
00:00:256:700,0
00:00:257:704,0
00:00:258:708,0
00:00:259:712,0
00:00:260:712,0
00:00:261:716,0
00:00:262:720,692
00:00:263:720,692
00:00:264:720,694
00:00:265:724,692
00:00:266:724,696
00:00:267:728,0
00:00:268:728,0
00:00:269:732,0
00:00:270:732,0
00:00:271:736,0
00:00:272:736,0
00:00:273:740,0
00:00:274:744,0
00:00:275:748,0
00:00:276:752,0
00:00:277:752,0
00:00:278:756,0
00:00:279:760,0
00:00:280:760,0
00:00:281:764,0
00:00:282:768,696
00:00:283:772,694
00:00:284:776,696
00:00:285:780,692
00:00:286:784,692
00:00:287:784,0
00:00:288:788,0
00:00:289:788,0
00:00:290:792,0
00:00:291:796,0
00:00:292:796,0
00:00:293:800,0
00:00:294:804,0
00:00:295:804,0
00:00:296:808,0
00:00:297:812,0
00:00:298:812,0
00:00:299:816,0
00:00:300:820,0
00:00:301:824,696
00:00:302:824,696
00:00:303:828,693
00:00:304:832,698
00:00:305:836,695
00:00:306:836,692
00:00:307:840,0
00:00:308:840,0
00:00:309:844,0
00:00:310:848,0
00:00:311:852,0
00:00:312:852,0
00:00:313:856,0
00:00:314:860,0
00:00:315:864,0
00:00:316:868,0
00:00:317:872,0
00:00:318:876,0
00:00:319:880,0
00:00:320:884,0
00:00:321:888,692
00:00:322:888,693
00:00:323:888,695
00:00:324:888,695
00:00:325:892,0
00:00:326:896,697
00:00:327:900,0
00:00:328:904,0
00:00:329:908,0
00:00:330:912,0
00:00:331:916,0
00:00:332:920,0
00:00:333:924,0
00:00:334:928,0
00:00:335:932,0
00:00:336:936,0
00:00:337:940,0
00:00:338:940,0
00:00:339:940,0
00:00:340:940,0
00:00:341:944,694
00:00:342:948,691
00:00:343:952,691
00:00:344:952,695
00:00:345:956,0
00:00:346:960,694
00:00:347:960,0
00:00:348:964,0
00:00:349:968,0
00:00:350:972,0
00:00:351:976,0
00:00:352:980,0
00:00:353:984,0
00:00:354:988,0
00:00:355:992,0
00:00:356:996,0
00:00:358:000,0
00:00:359:004,0
00:00:360:004,0
00:00:361:004,0
00:00:362:008,695
00:00:363:012,692
00:00:364:012,693
00:00:365:016,692
00:00:366:020,0
00:00:367:024,691
00:00:368:028,0
00:00:369:032,0
00:00:370:032,0
00:00:371:036,0
00:00:372:040,0
00:00:373:044,0
00:00:374:044,0
00:00:375:048,0
00:00:376:052,0
00:00:377:052,0
00:00:378:052,0
00:00:379:052,0
00:00:380:056,0
00:00:381:060,0
00:00:382:064,698
00:00:383:068,694
00:00:384:072,693
00:00:385:076,692
00:00:386:076,0
00:00:387:080,695
00:00:388:084,0
00:00:389:084,0
00:00:390:088,0
00:00:391:092,0
00:00:392:096,0
00:00:393:096,0
00:00:394:100,0
00:00:395:104,0
00:00:396:108,0
00:00:397:112,0
00:00:398:116,0
00:00:399:120,0
00:00:400:124,0
00:00:401:128,0
00:00:402:132,695
00:00:403:136,696
00:00:404:140,696
00:00:405:144,692
00:00:406:144,0
00:00:407:148,699
00:00:408:152,0
00:00:409:156,0
00:00:410:160,0
00:00:411:164,0
00:00:412:164,0
00:00:413:164,0
00:00:414:168,0
00:00:415:168,0
00:00:416:172,0
00:00:417:172,0
00:00:418:176,0
00:00:419:180,0
00:00:420:184,0
00:00:421:188,0
00:00:422:192,693
00:00:423:196,692
00:00:424:196,694
00:00:425:196,695
00:00:426:200,0
00:00:427:200,0
00:00:428:204,0
00:00:429:208,0
00:00:430:212,0
00:00:431:216,0
00:00:432:220,0
00:00:433:224,0
00:00:434:228,0
00:00:435:232,0
00:00:436:236,0
00:00:437:240,0
00:00:438:240,0
00:00:439:244,0
00:00:440:248,0
00:00:441:252,0
00:00:442:256,696
00:00:443:256,696
00:00:444:260,695
00:00:445:264,694
00:00:446:264,693
00:00:447:268,0
00:00:448:272,0
00:00:449:276,0
00:00:450:280,0
00:00:451:284,0
00:00:452:288,0
00:00:453:292,0
00:00:454:292,0
00:00:455:292,0
00:00:456:296,0
00:00:457:300,0
00:00:458:304,0
00:00:459:304,0
00:00:460:304,0
00:00:461:308,0
00:00:462:312,693
00:00:463:316,693
00:00:464:320,695
00:00:465:320,692
00:00:466:320,696
00:00:467:324,0
00:00:468:328,0
00:00:469:332,0
00:00:470:336,0
00:00:471:340,0
00:00:472:344,0
00:00:473:348,0
00:00:474:352,0
00:00:475:356,0
00:00:476:360,0
00:00:477:364,0
00:00:478:368,0
00:00:479:372,0
00:00:480:376,0
00:00:481:376,0
00:00:482:380,693
00:00:483:384,692
00:00:484:388,692
00:00:485:392,694
00:00:486:396,693
00:00:487:400,0
00:00:488:404,0
00:00:489:408,0
00:00:490:408,0
00:00:491:408,0
00:00:492:412,0
00:00:493:416,0
00:00:494:420,0
00:00:495:424,0
00:00:496:428,0
00:00:497:432,0
00:00:498:436,0
00:00:499:440,0
00:00:500:448,0
00:00:501:448,0
00:00:502:448,691
00:00:503:452,698
00:00:504:452,694
00:00:505:452,696
00:00:506:456,696
00:00:507:460,0
00:00:508:464,0
00:00:509:468,0
00:00:510:472,0
00:00:511:476,0
00:00:512:476,0
00:00:513:480,0
00:00:514:484,0
00:00:515:488,0
00:00:516:488,0
00:00:517:492,0
00:00:518:496,0
00:00:519:500,0
00:00:520:504,0
00:00:521:504,0
00:00:522:508,691
00:00:523:512,691
00:00:524:516,692
00:00:525:520,693
00:00:526:524,696
00:00:527:528,0
00:00:528:528,0
00:00:529:528,0
00:00:530:532,0
00:00:531:536,0
00:00:532:536,0
00:00:533:536,0
00:00:534:540,0
00:00:535:544,0
00:00:536:548,0
00:00:537:552,0
00:00:538:556,0
00:00:539:560,0
00:00:540:564,0
00:00:541:568,696
00:00:542:572,697
00:00:543:572,696
00:00:544:576,692
00:00:545:580,692
00:00:546:584,691
00:00:547:588,0
00:00:548:592,0
00:00:549:604,0
00:00:550:608,0
00:00:551:612,0
00:00:552:612,0
00:00:553:616,0
00:00:554:620,0
00:00:555:624,0
00:00:556:628,0
00:00:557:632,0
00:00:558:636,0
00:00:559:640,0
00:00:560:640,0
00:00:561:644,699
00:00:562:644,698
00:00:563:644,692
00:00:564:648,694
00:00:565:648,693
00:00:566:648,696
00:00:567:652,0
00:00:568:656,0
00:00:569:660,0
00:00:570:664,0
00:00:571:664,0
00:00:572:668,0
00:00:573:672,0
00:00:574:676,0
00:00:575:676,0
00:00:576:680,0
00:00:577:684,0
00:00:578:688,0
00:00:579:692,0
00:00:580:692,0
00:00:581:696,695
00:00:582:700,697
00:00:583:700,693
00:00:584:704,695
00:00:585:708,0
00:00:586:712,692
00:00:587:716,0
00:00:588:720,0
00:00:589:720,0
00:00:590:724,0
00:00:591:724,0
00:00:592:724,0
00:00:593:724,0
00:00:594:728,0
00:00:595:732,0
00:00:596:736,0
00:00:597:740,0
00:00:598:752,0
00:00:599:756,0
00:00:600:756,0
00:00:601:760,694
00:00:602:764,692
00:00:603:768,695
00:00:604:772,692
00:00:605:776,0
00:00:606:776,693
00:00:607:780,0
00:00:608:780,0
00:00:609:784,0
00:00:610:788,0
00:00:611:792,0
00:00:612:796,0
00:00:613:796,0
00:00:614:800,0
00:00:615:804,0
00:00:616:804,0
00:00:617:804,0
00:00:618:808,0
00:00:619:808,0
00:00:620:812,0
00:00:621:816,692
00:00:622:820,693
00:00:623:824,692
00:00:624:828,693
00:00:625:828,0
00:00:626:828,693
00:00:627:828,0
00:00:628:828,0
00:00:629:828,0
00:00:630:828,0
00:00:631:832,0
00:00:632:836,0
00:00:633:840,0
00:00:634:844,0
00:00:635:848,0
00:00:636:852,0
00:00:637:856,0
00:00:638:860,0
00:00:639:864,0
00:00:640:868,0
00:00:641:872,693
00:00:642:876,693
00:00:643:880,694
00:00:644:884,696
00:00:645:888,0
00:00:646:892,692
00:00:647:900,0
00:00:648:900,0
00:00:649:904,0
00:00:650:908,0
00:00:651:908,0
00:00:652:912,0
00:00:653:916,0
00:00:654:920,0
00:00:655:924,0
00:00:656:924,0
00:00:657:924,0
00:00:658:928,0
00:00:659:928,0
00:00:660:928,0
00:00:661:928,696
00:00:662:932,692
00:00:663:936,697
00:00:664:940,693
00:00:665:944,0
00:00:666:944,0
00:00:667:948,0
00:00:668:948,0
00:00:669:952,0
00:00:670:956,0
00:00:671:960,0
00:00:672:960,0
00:00:673:964,0
00:00:674:968,0
00:00:675:972,0
