Elapsed time,EKG
00:00:609:660,0
00:00:610:664,0
00:00:611:668,0
00:00:612:672,0
00:00:613:672,0
00:00:614:676,0
00:00:615:680,0
00:00:616:684,0
00:00:617:688,0
00:00:618:688,0
00:00:619:692,0
00:00:620:696,0
00:00:621:696,0
00:00:622:700,0
00:00:623:700,0
00:00:624:704,0
00:00:625:708,0
00:00:626:712,0
00:00:627:716,0
00:00:628:720,0
00:00:629:724,0
00:00:630:724,0
00:00:631:728,0
00:00:632:732,0
00:00:633:736,0
00:00:634:740,0
00:00:635:740,0
00:00:636:744,0
00:00:637:748,0
00:00:638:748,0
00:00:639:748,0
00:00:640:752,0
00:00:641:756,0
00:00:642:760,0
00:00:643:764,0
00:00:644:764,0
00:00:645:768,0
00:00:646:772,0
00:00:647:776,0
00:00:648:780,0
00:00:649:784,0
00:00:650:784,0
00:00:651:788,0
00:00:652:788,0
00:00:653:792,0
00:00:654:792,0
00:00:655:796,0
00:00:656:800,0
00:00:657:800,0
00:00:658:804,0
00:00:659:808,0
00:00:660:808,0
00:00:661:808,0
00:00:662:812,0
00:00:663:812,0
00:00:664:816,0
00:00:665:820,0
00:00:666:824,0
00:00:667:828,0
00:00:668:832,0
00:00:669:836,0
00:00:670:840,0
00:00:671:840,0
00:00:672:844,0
00:00:673:848,0
00:00:674:852,0
00:00:675:856,0
00:00:676:860,0
00:00:677:860,0
00:00:678:864,0
00:00:679:868,0
00:00:680:872,0
00:00:681:876,0
00:00:682:876,0
00:00:683:880,0
00:00:684:884,0
00:00:685:888,0
00:00:686:892,0
00:00:687:892,0
00:00:688:896,0
00:00:689:900,0
00:00:690:900,0
00:00:691:904,0
00:00:692:908,0
00:00:693:912,0
00:00:694:912,0
00:00:695:916,0
00:00:696:920,0
00:00:697:920,0
00:00:698:924,0
00:00:699:928,0
00:00:700:928,0
00:00:701:932,0
00:00:702:932,0
00:00:703:936,0
00:00:704:940,0
00:00:705:944,0
00:00:706:948,0
00:00:707:952,0
00:00:708:956,0
00:00:709:960,0
00:00:710:964,0
00:00:711:968,0
00:00:712:972,0
00:00:713:972,0
00:00:714:976,0
00:00:715:980,0
00:00:716:984,0
00:00:717:988,0
00:00:718:992,0
00:00:719:992,0
00:00:721:004,0
00:00:722:008,0
00:00:723:012,0
00:00:724:016,0
00:00:725:016,0
00:00:726:020,0
00:00:727:024,0
00:00:728:024,0
00:00:729:028,0
00:00:730:032,0
00:00:731:036,0
00:00:732:036,0
00:00:733:040,0
00:00:734:044,0
00:00:735:044,0
00:00:736:048,0
00:00:737:048,0
00:00:738:052,0
00:00:739:052,0
00:00:740:056,0
00:00:741:056,0
00:00:742:060,0
00:00:743:060,0
00:00:744:064,0
00:00:745:068,0
00:00:746:068,0
00:00:747:072,0
00:00:748:072,0
00:00:749:076,0
00:00:750:080,0
00:00:751:084,0
00:00:752:088,0
00:00:753:092,0
00:00:754:096,0
00:00:755:096,0
00:00:756:100,0
00:00:757:104,0
00:00:758:104,0
00:00:759:108,0
00:00:760:112,0
00:00:761:112,0
00:00:762:116,0
00:00:763:116,0
00:00:764:120,0
00:00:765:124,0
00:00:766:124,0
00:00:767:124,0
00:00:768:124,0
00:00:769:128,0
00:00:770:128,0
00:00:771:132,0
00:00:772:136,0
00:00:773:140,0
00:00:774:144,0
00:00:775:148,0
00:00:776:152,0
00:00:777:152,0
00:00:778:156,0
00:00:779:160,0
00:00:780:160,0
00:00:781:164,0
00:00:782:168,0
00:00:783:172,0
00:00:784:176,0
00:00:785:176,0
00:00:786:180,0
00:00:787:184,0
00:00:788:184,0
00:00:789:188,0
00:00:790:192,0
00:00:791:196,0
00:00:792:200,0
00:00:793:200,0
00:00:794:204,0
00:00:795:208,0
00:00:796:212,0
00:00:797:212,0
00:00:798:216,0
00:00:799:220,0
00:00:800:224,0
00:00:801:224,0
00:00:802:228,0
00:00:803:232,0
00:00:804:232,0
00:00:805:236,0
00:00:806:240,0
00:00:807:240,0
