Elapsed time,EKG
00:05:427:456,335
00:05:428:456,333
00:05:429:460,337
00:05:430:460,332
00:05:431:460,329
00:05:432:464,329
00:05:433:468,327
00:05:434:472,323
00:05:435:476,323
00:05:436:480,323
00:05:437:484,323
00:05:438:488,321
00:05:439:492,325
00:05:440:496,326
00:05:441:496,327
00:05:442:496,332
00:05:443:500,338
00:05:444:500,340
00:05:445:504,339
00:05:446:508,345
00:05:447:512,342
00:05:448:516,343
00:05:449:520,342
00:05:450:524,340
00:05:451:524,339
00:05:452:528,335
00:05:453:528,335
00:05:454:532,334
00:05:455:536,330
00:05:456:540,329
00:05:457:544,329
00:05:458:548,331
00:05:459:548,332
00:05:460:548,332
00:05:461:552,335
00:05:462:556,337
00:05:463:560,341
00:05:464:564,344
00:05:465:568,345
00:05:466:568,348
00:05:467:572,345
00:05:468:576,348
00:05:469:580,343
00:05:470:584,340
00:05:471:588,337
00:05:472:592,335
00:05:473:596,331
00:05:474:600,329
00:05:475:604,327
00:05:476:608,326
00:05:477:612,326
00:05:478:616,327
00:05:479:620,327
00:05:480:624,333
00:05:481:628,333
00:05:482:632,337
00:05:483:636,337
00:05:484:640,342
00:05:485:644,345
00:05:486:648,347
00:05:487:652,352
00:05:488:652,348
00:05:489:652,353
00:05:490:652,345
00:05:491:652,345
00:05:492:656,343
00:05:493:660,340
00:05:494:664,339
00:05:495:668,339
00:05:496:672,337
00:05:497:676,339
00:05:498:680,345
00:05:499:684,344
00:05:500:688,351
00:05:501:688,352
00:05:502:692,357
00:05:503:692,357
00:05:504:692,359
00:05:505:696,365
00:05:506:700,365
00:05:507:704,365
00:05:508:704,365
00:05:509:708,364
00:05:510:708,363
00:05:511:712,365
00:05:512:716,359
00:05:513:716,357
00:05:514:720,355
00:05:515:720,353
00:05:516:724,353
00:05:517:724,354
00:05:518:728,356
00:05:519:732,359
00:05:520:732,363
00:05:521:736,367
00:05:522:736,374
00:05:523:740,375
00:05:524:744,379
00:05:525:752,382
00:05:526:756,384
00:05:527:760,389
00:05:528:760,385
00:05:529:764,384
00:05:530:764,382
00:05:531:768,381
00:05:532:768,377
00:05:533:772,377
00:05:534:772,375
00:05:535:776,371
00:05:536:776,374
00:05:537:780,371
00:05:538:784,371
00:05:539:788,376
00:05:540:792,377
00:05:541:796,383
00:05:542:800,387
00:05:543:804,394
00:05:544:808,399
00:05:545:812,403
00:05:546:816,403
00:05:547:816,403
00:05:548:820,406
00:05:549:824,405
00:05:550:828,402
00:05:551:832,399
00:05:552:832,398
00:05:553:836,395
00:05:554:836,395
00:05:555:840,391
00:05:556:840,391
00:05:557:840,391
00:05:558:840,397
00:05:559:844,395
00:05:560:848,399
00:05:561:852,403
00:05:562:856,407
00:05:563:856,410
00:05:564:860,413
00:05:565:864,417
00:05:566:868,419
00:05:567:872,417
00:05:568:876,417
00:05:569:876,419
00:05:570:880,414
00:05:571:880,409
00:05:572:880,406
00:05:573:880,401
00:05:574:880,398
00:05:575:884,396
00:05:576:888,397
00:05:577:888,393
00:05:578:892,396
00:05:579:896,400
00:05:580:896,401
00:05:581:900,403
00:05:582:900,409
00:05:583:904,411
00:05:584:908,414
00:05:585:908,417
00:05:586:912,417
00:05:587:912,417
00:05:588:916,415
00:05:589:920,415
00:05:590:924,413
00:05:591:928,406
00:05:592:932,401
00:05:593:936,398
00:05:594:936,391
00:05:595:940,391
00:05:596:944,387
00:05:597:944,385
00:05:598:948,387
00:05:599:952,386
00:05:600:952,388
00:05:601:956,390
00:05:602:960,391
00:05:603:964,394
00:05:604:968,396
00:05:605:968,397
00:05:606:972,398
00:05:607:972,397
00:05:608:976,396
00:05:609:976,395
00:05:610:980,391
00:05:611:980,385
00:05:612:984,381
00:05:613:984,377
00:05:614:988,371
00:05:615:992,366
00:05:616:992,362
00:05:617:996,359
00:05:619:000,357
00:05:620:000,355
00:05:621:000,358
00:05:622:008,355
00:05:623:012,356
00:05:624:016,359
00:05:625:020,358
00:05:626:020,358
00:05:627:024,359
00:05:628:024,356
00:05:629:028,353
00:05:630:032,349
00:05:631:032,345
00:05:632:036,341
00:05:633:040,336
00:05:634:044,334
00:05:635:044,329
00:05:636:048,324
00:05:637:052,322
00:05:638:052,321
00:05:639:056,319
00:05:640:060,319
00:05:641:064,323
00:05:642:068,321
00:05:643:072,323
00:05:644:076,327
00:05:645:080,331
00:05:646:084,331
00:05:647:084,332
00:05:648:088,337
00:05:649:088,333
00:05:650:092,332
00:05:651:092,331
00:05:652:096,327
00:05:653:100,327
00:05:654:104,322
00:05:655:108,319
00:05:656:108,316
00:05:657:112,313
00:05:658:112,312
00:05:659:116,316
00:05:660:116,312
00:05:661:120,313
00:05:662:120,317
00:05:663:124,316
00:05:664:128,318
00:05:665:132,319
00:05:666:136,321
00:05:667:136,322
00:05:668:136,323
00:05:669:140,321
00:05:670:144,318
00:05:671:144,315
00:05:672:148,312
00:05:673:148,310
00:05:674:148,305
00:05:675:148,302
00:05:676:152,300
00:05:677:152,299
00:05:678:156,297
00:05:679:160,302
00:05:680:160,305
00:05:681:164,304
00:05:682:164,307
00:05:683:168,313
00:05:684:168,315
00:05:685:168,318
00:05:686:172,319
00:05:687:172,321
00:05:688:176,323
00:05:689:176,322
00:05:690:176,323
00:05:691:180,321
00:05:692:184,318
00:05:693:184,316
00:05:694:188,317
00:05:695:188,312
00:05:696:192,310
00:05:697:192,309
00:05:698:192,307
00:05:699:196,308
00:05:700:196,312
00:05:701:196,312
00:05:702:200,315
00:05:703:204,317
00:05:704:204,324
00:05:705:208,324
00:05:706:212,325
00:05:707:212,327
00:05:708:212,326
00:05:709:216,326
00:05:710:220,325
00:05:711:220,323
00:05:712:224,323
00:05:713:224,319
00:05:714:224,317
00:05:715:224,315
00:05:716:228,312
00:05:717:236,311
00:05:718:236,312
00:05:719:236,313
00:05:720:240,315
00:05:721:244,319
00:05:722:248,319
00:05:723:252,324
00:05:724:256,327
00:05:725:260,329
00:05:726:264,331
00:05:727:268,333
00:05:728:272,332
00:05:729:276,331
00:05:730:280,329
00:05:731:284,327
00:05:732:288,324
00:05:733:292,321
00:05:734:296,319
00:05:735:300,316
00:05:736:300,315
00:05:737:304,319
00:05:738:304,315
00:05:739:308,316
00:05:740:308,318
00:05:741:308,319
00:05:742:308,323
00:05:743:312,326
00:05:744:316,327
00:05:745:320,332
00:05:746:324,332
00:05:747:324,335
00:05:748:324,335
00:05:749:324,331
00:05:750:328,329
00:05:751:332,326
00:05:752:336,323
00:05:753:340,319
00:05:754:344,318
00:05:755:348,319
00:05:756:352,315
00:05:757:356,314
00:05:758:356,315
00:05:759:360,318
00:05:760:364,318
00:05:761:368,321
00:05:762:372,323
00:05:763:376,329
00:05:764:380,329
00:05:765:384,333
00:05:766:392,334
00:05:767:392,335
00:05:768:392,334
00:05:769:392,339
00:05:770:396,333
00:05:771:400,330
00:05:772:404,327
00:05:773:408,323
00:05:774:408,321
00:05:775:412,319
00:05:776:416,317
00:05:777:416,315
00:05:778:420,316
00:05:779:420,313
00:05:780:424,315
00:05:781:428,316
00:05:782:432,318
00:05:783:436,321
00:05:784:440,320
00:05:785:444,327
00:05:786:448,325
00:05:787:452,326
00:05:788:456,325
00:05:789:460,325
00:05:790:464,325
00:05:791:468,322
00:05:792:472,319
00:05:793:476,316
00:05:794:480,318
00:05:795:480,315
00:05:796:484,312
00:05:797:484,312
00:05:798:484,312
00:05:799:488,315
00:05:800:488,321
00:05:801:492,323
00:05:802:492,327
00:05:803:492,332
00:05:804:492,335
00:05:805:496,338
00:05:806:500,339
00:05:807:504,339
00:05:808:504,339
00:05:809:508,337
00:05:810:512,335
00:05:811:512,332
00:05:812:516,329
00:05:813:516,327
00:05:814:524,323
00:05:815:528,319
00:05:816:528,316
00:05:817:532,314
00:05:818:532,314
00:05:819:536,316
00:05:820:536,318
00:05:821:540,319
00:05:822:540,322
00:05:823:540,326
00:05:824:544,327
00:05:825:548,331
00:05:826:548,332
00:05:827:552,334
00:05:828:556,334
00:05:829:556,331
00:05:830:560,334
00:05:831:564,327
00:05:832:564,326
00:05:833:568,324
00:05:834:568,321
00:05:835:572,322
00:05:836:576,319
00:05:837:576,321
00:05:838:576,322
00:05:839:580,324
00:05:840:580,327
00:05:841:584,327
00:05:842:588,332
00:05:843:588,335
00:05:844:592,337
00:05:845:596,338
00:05:846:600,339
00:05:847:604,339
00:05:848:608,339
00:05:849:612,339
00:05:850:616,339
00:05:851:620,334
00:05:852:624,334
00:05:853:628,329
00:05:854:632,327
00:05:855:636,325
00:05:856:636,326
00:05:857:640,329
00:05:858:644,327
00:05:859:648,332
00:05:860:652,331
00:05:861:656,334
00:05:862:656,338
00:05:863:660,339
00:05:864:660,342
00:05:865:660,344
00:05:866:664,345
00:05:867:668,345
00:05:868:668,347
00:05:869:672,345
00:05:870:676,345
00:05:871:680,340
00:05:872:684,337
00:05:873:684,335
00:05:874:688,333
00:05:875:688,332
00:05:876:688,332
00:05:877:688,332
00:05:878:692,334
00:05:879:696,335
00:05:880:696,339
00:05:881:700,344
00:05:882:704,347
00:05:883:708,348
00:05:884:712,354
00:05:885:716,355
00:05:886:716,355
00:05:887:720,355
00:05:888:720,354
00:05:889:724,353
00:05:890:724,351
00:05:891:728,350
00:05:892:728,348
00:05:893:732,344
00:05:894:736,341
00:05:895:736,338
00:05:896:740,337
00:05:897:744,336
00:05:898:748,337
00:05:899:752,340
00:05:900:752,344
00:05:901:756,345
00:05:902:756,352
00:05:903:760,355
00:05:904:760,356
00:05:905:764,357
00:05:906:764,364
00:05:907:768,359
00:05:908:772,359
00:05:909:772,358
00:05:910:776,356
00:05:911:780,354
00:05:912:780,352
00:05:913:784,351
00:05:914:788,350
00:05:915:788,345
00:05:916:792,348
00:05:917:796,347
00:05:918:800,351
00:05:919:804,349
00:05:920:804,352
00:05:921:808,356
00:05:922:812,357
00:05:923:812,361
00:05:924:816,364
00:05:925:820,365
00:05:926:820,368
00:05:927:824,368
00:05:928:828,366
00:05:929:828,366
00:05:930:832,363
00:05:931:832,366
00:05:932:836,359
00:05:933:840,358
00:05:934:840,355
00:05:935:840,354
00:05:936:844,355
00:05:937:844,355
00:05:938:844,356
00:05:939:844,358
00:05:940:848,357
00:05:941:852,361
00:05:942:852,362
00:05:943:852,365
00:05:944:856,367
00:05:945:856,369
00:05:946:856,371
00:05:947:856,371
00:05:948:856,375
00:05:949:856,375
00:05:950:860,371
00:05:951:864,369
00:05:952:864,365
00:05:953:864,363
00:05:954:868,359
00:05:955:872,356
00:05:956:872,354
00:05:957:884,354
00:05:958:888,355
00:05:959:892,357
00:05:960:892,359
00:05:961:896,361
00:05:962:900,368
00:05:963:904,368
00:05:964:908,370
00:05:965:912,375
00:05:966:916,374
00:05:967:916,373
00:05:968:920,371
00:05:969:924,371
00:05:970:928,371
00:05:971:932,369
00:05:972:936,368
00:05:973:936,367
00:05:974:940,369
00:05:975:940,366
00:05:976:944,366
00:05:977:944,367
00:05:978:948,368
00:05:979:952,370
00:05:980:956,374
00:05:981:960,376
00:05:982:960,380
00:05:983:964,380
00:05:984:964,383
00:05:985:968,381
00:05:986:972,380
00:05:987:972,377
00:05:988:972,376
00:05:989:976,373
00:05:990:980,370
00:05:991:984,369
00:05:992:988,365
00:05:993:992,366
00:05:994:996,361
00:05:996:000,361
00:05:997:004,359
00:05:998:008,358
00:05:999:012,359
00:06:000:016,363
00:06:001:020,364
00:06:002:024,366
00:06:003:028,369
00:06:004:032,375
00:06:005:036,372
00:06:006:040,378
00:06:007:044,374
00:06:008:044,374
00:06:009:048,373
00:06:010:052,371
00:06:011:056,369
00:06:012:060,368
00:06:013:060,368
00:06:014:060,363
00:06:015:060,361
00:06:016:064,359
00:06:017:064,361
00:06:018:068,359
00:06:019:072,359
00:06:020:076,365
00:06:021:080,363
00:06:022:080,364
00:06:023:084,368
00:06:024:088,370
00:06:025:092,372
00:06:026:096,376
00:06:027:096,376
00:06:028:096,377
00:06:029:100,376
00:06:030:104,376
00:06:031:108,374
00:06:032:108,371
00:06:033:112,369
00:06:034:112,365
00:06:035:116,362
00:06:036:116,361
00:06:037:120,356
00:06:038:120,358
00:06:039:124,359
00:06:040:128,356
00:06:041:128,359
00:06:042:132,361
00:06:043:136,364
00:06:044:140,366
00:06:045:144,368
00:06:046:144,370
00:06:047:148,371
00:06:048:152,370
00:06:049:156,374
00:06:050:160,371
00:06:051:164,369
00:06:052:168,362
00:06:053:172,361
00:06:054:176,358
00:06:055:180,355
00:06:056:184,355
00:06:057:188,352
00:06:058:192,353
00:06:059:192,355
00:06:060:192,359
00:06:061:192,359
00:06:062:196,365
00:06:063:200,368
00:06:064:200,374
00:06:065:200,374
00:06:066:200,376
00:06:067:204,376
00:06:068:208,377
00:06:069:212,374
00:06:070:212,373
00:06:071:216,371
00:06:072:220,368
00:06:073:224,365
00:06:074:228,363
00:06:075:232,358
00:06:076:236,355
00:06:077:240,354
00:06:078:244,353
00:06:079:244,355
00:06:080:244,355
00:06:081:248,356
00:06:082:252,359
00:06:083:252,361
00:06:084:252,363
00:06:085:252,364
00:06:086:256,365
00:06:087:260,366
00:06:088:260,366
00:06:089:264,365
00:06:090:268,366
00:06:091:272,364
00:06:092:272,363
00:06:093:276,359
00:06:094:280,356
00:06:095:280,355
00:06:096:284,356
00:06:097:284,355
00:06:098:288,355
00:06:099:288,357
00:06:100:292,359
00:06:101:296,361
00:06:102:300,364
00:06:103:304,366
00:06:104:308,368
00:06:105:308,369
00:06:106:312,371
00:06:107:312,370
00:06:108:316,368
00:06:109:316,367
00:06:110:320,364
00:06:111:324,359
00:06:112:324,355
00:06:113:328,352
00:06:114:332,349
00:06:115:336,349
00:06:116:336,346
00:06:117:340,346
00:06:118:340,348
00:06:119:340,349
00:06:120:340,351
00:06:121:340,355
00:06:122:340,359
00:06:123:340,363
00:06:124:344,367
00:06:125:344,370
00:06:126:344,371
00:06:127:344,376
00:06:128:344,380
00:06:129:344,377
00:06:130:344,376
00:06:131:344,374
00:06:132:344,371
00:06:133:344,369
00:06:134:344,367
00:06:135:344,365
00:06:136:344,364
00:06:137:348,364
00:06:138:348,365
00:06:139:348,369
00:06:140:348,368
00:06:141:348,371
00:06:142:348,376
00:06:143:348,379
00:06:144:348,384
00:06:145:348,385
00:06:146:348,386
00:06:147:348,390
00:06:148:352,390
00:06:149:352,385
00:06:150:352,383
00:06:151:352,383
00:06:152:352,377
00:06:153:352,376
00:06:154:352,373
00:06:155:356,371
00:06:156:356,367
00:06:157:356,366
00:06:158:356,368
00:06:159:356,368
00:06:160:360,371
00:06:161:360,374
00:06:162:360,380
00:06:163:360,382
00:06:164:360,386
00:06:165:360,388
00:06:166:360,390
00:06:167:360,389
00:06:168:360,389
00:06:169:360,388
00:06:170:360,387
00:06:171:360,385
00:06:172:360,383
00:06:173:360,384
00:06:174:360,379
00:06:175:360,376
00:06:176:364,373
00:06:177:368,371
00:06:178:368,371
00:06:179:368,371
00:06:180:368,373
00:06:181:368,371
00:06:182:368,373
00:06:183:372,374
00:06:184:372,376
00:06:185:372,379
00:06:186:372,376
00:06:187:372,375
00:06:188:376,372
00:06:189:376,370
00:06:190:376,366
00:06:191:376,363
00:06:192:376,359
00:06:193:380,355
00:06:194:380,353
00:06:195:380,352
00:06:196:380,355
00:06:197:380,349
00:06:198:380,350
00:06:199:380,352
00:06:200:380,353
00:06:201:380,357
00:06:202:380,359
00:06:203:380,363
00:06:204:380,364
00:06:205:380,367
00:06:206:380,371
00:06:207:380,369
00:06:208:380,370
00:06:209:380,367
00:06:210:380,368
00:06:211:380,359
00:06:212:380,357
00:06:213:380,353
00:06:214:380,349
00:06:215:384,347
00:06:216:384,343
00:06:217:384,343
00:06:218:384,341
00:06:219:384,343
00:06:220:384,344
00:06:221:384,344
00:06:222:384,345
00:06:223:384,348
00:06:224:384,350
00:06:225:384,352
00:06:226:388,353
00:06:227:388,353
00:06:228:388,353
00:06:229:388,351
00:06:230:388,350
00:06:231:392,350
00:06:232:392,345
00:06:233:392,340
00:06:234:392,335
00:06:235:392,334
00:06:236:392,332
00:06:237:392,331
00:06:238:392,331
00:06:239:392,332
00:06:240:392,335
00:06:241:392,339
00:06:242:392,341
00:06:243:392,345
00:06:244:392,347
00:06:245:392,351
00:06:246:392,350
00:06:247:396,351
00:06:248:396,350
00:06:249:396,350
00:06:250:396,347
00:06:251:396,346
00:06:252:400,342
00:06:253:400,340
00:06:254:400,341
00:06:255:400,337
00:06:256:400,337
00:06:257:400,335
00:06:258:400,336
00:06:259:404,341
00:06:260:408,343
00:06:261:408,347
00:06:262:408,350
00:06:263:412,353
00:06:264:412,359
00:06:265:412,361
00:06:266:412,361
00:06:267:412,358
00:06:268:412,359
00:06:269:416,355
00:06:270:416,352
00:06:271:416,349
00:06:272:420,346
00:06:273:420,343
00:06:274:420,341
00:06:275:420,338
00:06:276:420,336
00:06:277:420,336
00:06:278:420,339
00:06:279:420,339
00:06:280:420,344
00:06:281:420,345
00:06:282:420,350
00:06:283:420,354
00:06:284:420,359
00:06:285:424,363
00:06:286:424,359
00:06:287:424,361
00:06:288:424,363
00:06:289:424,358
00:06:290:424,356
00:06:291:428,352
00:06:292:432,349
00:06:293:432,346
00:06:294:432,344
00:06:295:432,343
00:06:296:432,343
00:06:297:432,345
00:06:298:432,348
00:06:299:432,352
00:06:300:432,359
00:06:301:432,364
00:06:302:432,369
00:06:303:436,376
00:06:304:436,383
00:06:305:436,389
00:06:306:436,393
00:06:307:440,397
00:06:308:440,401
00:06:309:440,403
00:06:310:444,408
00:06:311:444,408
00:06:312:444,410
00:06:313:448,412
00:06:314:448,415
00:06:315:448,419
00:06:316:448,430
00:06:317:448,435
00:06:318:448,445
00:06:319:448,457
00:06:320:448,468
00:06:321:448,483
00:06:322:448,501
00:06:323:452,513
00:06:324:452,528
00:06:325:452,543
00:06:326:452,558
00:06:327:456,574
00:06:328:456,588
00:06:329:456,600
00:06:330:460,615
00:06:331:460,632
00:06:332:464,639
00:06:333:464,653
00:06:334:464,667
00:06:335:464,679
00:06:336:468,688
00:06:337:468,692
00:06:338:468,694
00:06:339:468,693
00:06:340:472,696
00:06:341:472,692
00:06:342:472,687
00:06:343:472,681
00:06:344:472,666
00:06:345:476,649
00:06:346:476,629
00:06:347:480,608
00:06:348:480,583
00:06:349:484,560
00:06:350:484,537
00:06:351:484,510
00:06:352:488,492
00:06:353:492,465
00:06:354:492,447
00:06:355:496,430
00:06:356:500,415
00:06:357:504,404
00:06:358:508,397
00:06:359:512,387
00:06:360:512,381
00:06:361:516,376
00:06:362:520,374
00:06:363:520,372
00:06:364:524,371
00:06:365:528,366
00:06:366:528,366
00:06:367:532,363
00:06:368:532,359
00:06:369:536,358
00:06:370:536,356
00:06:371:536,355
00:06:372:536,351
00:06:373:540,348
00:06:374:540,345
00:06:375:544,347
00:06:376:544,341
00:06:377:548,339
00:06:378:548,340
00:06:379:552,339
00:06:380:552,339
00:06:381:556,339
00:06:382:560,340
00:06:383:560,341
00:06:384:560,341
00:06:385:564,343
00:06:386:564,342
00:06:387:564,339
00:06:388:568,335
00:06:389:572,332
00:06:390:572,329
00:06:391:576,326
00:06:392:576,322
00:06:393:580,319
00:06:394:584,318
00:06:395:584,318
00:06:396:584,318
00:06:397:588,319
00:06:398:588,319
00:06:399:592,322
00:06:400:592,325
00:06:401:596,327
00:06:402:600,331
00:06:403:600,334
00:06:404:604,335
00:06:405:604,337
00:06:406:604,339
00:06:407:608,339
00:06:408:608,339
00:06:409:612,339
00:06:410:612,335
00:06:411:612,335
00:06:412:616,327
00:06:413:616,325
00:06:414:616,322
00:06:415:616,319
00:06:416:616,319
00:06:417:616,318
00:06:418:616,319
00:06:419:616,319
00:06:420:616,322
00:06:421:616,323
00:06:422:620,326
00:06:423:620,327
00:06:424:620,331
00:06:425:624,335
00:06:426:624,337
00:06:427:624,335
00:06:428:624,335
00:06:429:624,334
00:06:430:624,334
00:06:431:624,332
00:06:432:624,327
00:06:433:628,325
00:06:434:628,327
00:06:435:628,322
00:06:436:632,322
00:06:437:632,323
00:06:438:636,325
00:06:439:636,327
00:06:440:640,329
00:06:441:640,337
00:06:442:640,335
00:06:443:644,342
00:06:444:644,341
00:06:445:644,344
00:06:446:644,344
00:06:447:644,344
00:06:448:644,344
00:06:449:648,342
00:06:450:648,340
00:06:451:648,337
00:06:452:648,335
00:06:453:652,332
00:06:454:652,330
00:06:455:652,327
00:06:456:656,331
00:06:457:656,327
00:06:458:656,327
00:06:459:660,327
00:06:460:668,333
00:06:461:668,334
00:06:462:672,336
00:06:463:672,342
00:06:464:672,344
00:06:465:676,345
00:06:466:676,348
00:06:467:676,353
00:06:468:676,352
00:06:469:676,349
00:06:470:676,348
00:06:471:680,348
00:06:472:680,344
00:06:473:680,345
00:06:474:680,342
00:06:475:680,344
00:06:476:680,344
00:06:477:680,344
00:06:478:684,344
00:06:479:684,348
00:06:480:684,349
00:06:481:684,353
00:06:482:684,357
00:06:483:684,361
00:06:484:684,365
00:06:485:684,371
00:06:486:688,374
00:06:487:688,376
00:06:488:688,372
00:06:489:688,371
00:06:490:688,371
00:06:491:688,370
00:06:492:692,367
00:06:493:692,365
00:06:494:692,362
00:06:495:692,359
00:06:496:692,359
00:06:497:692,359
00:06:498:692,361
00:06:499:692,365
00:06:500:692,367
00:06:501:692,370
00:06:502:692,374
00:06:503:692,377
00:06:504:700,382
00:06:505:700,384
00:06:506:700,387
00:06:507:704,390
00:06:508:704,390
00:06:509:704,389
00:06:510:704,389
00:06:511:704,391
00:06:512:704,386
00:06:513:704,385
00:06:514:704,383
00:06:515:704,381
00:06:516:704,384
00:06:517:704,383
00:06:518:708,385
00:06:519:708,388
00:06:520:708,391
00:06:521:708,396
00:06:522:712,399
00:06:523:712,405
00:06:524:716,407
00:06:525:716,408
00:06:526:720,408
00:06:527:720,408
00:06:528:720,408
00:06:529:720,406
00:06:530:724,406
00:06:531:724,403
00:06:532:728,403
00:06:533:728,399
00:06:534:728,399
00:06:535:728,398
00:06:536:728,399
00:06:537:728,401
00:06:538:728,405
00:06:539:728,406
00:06:540:732,411
00:06:541:732,415
00:06:542:732,419
00:06:543:732,423
00:06:544:732,427
00:06:545:732,428
00:06:546:732,429
00:06:547:732,429
00:06:548:732,429
00:06:549:732,427
00:06:550:732,425
00:06:551:736,423
00:06:552:736,421
00:06:553:736,419
00:06:554:736,419
00:06:555:736,418
00:06:556:736,419
00:06:557:736,420
00:06:558:736,422
00:06:559:736,423
00:06:560:736,427
00:06:561:736,429
00:06:562:736,432
00:06:563:740,434
00:06:564:740,438
00:06:565:740,440
00:06:566:740,444
00:06:567:740,439
00:06:568:744,440
00:06:569:744,440
00:06:570:744,438
00:06:571:744,435
00:06:572:744,434
00:06:573:744,430
00:06:574:744,428
00:06:575:744,431
00:06:576:744,428
00:06:577:744,429
00:06:578:744,435
00:06:579:744,435
00:06:580:744,438
00:06:581:744,442
00:06:582:748,441
00:06:583:748,444
00:06:584:748,446
00:06:585:748,448
00:06:586:748,451
00:06:587:748,449
00:06:588:748,448
00:06:589:752,450
00:06:590:752,444
00:06:591:752,444
00:06:592:760,438
00:06:593:760,434
00:06:594:764,431
00:06:595:764,428
00:06:596:764,426
00:06:597:764,423
00:06:598:764,425
00:06:599:768,428
00:06:600:768,433
00:06:601:768,432
00:06:602:768,434
00:06:603:772,435
00:06:604:772,438
00:06:605:772,440
00:06:606:776,440
00:06:607:776,438
00:06:608:780,436
00:06:609:780,433
00:06:610:780,432
00:06:611:780,426
00:06:612:784,426
00:06:613:788,417
00:06:614:792,411
00:06:615:796,408
00:06:616:796,403
00:06:617:800,401
00:06:618:804,399
00:06:619:804,399
00:06:620:808,403
00:06:621:812,399
00:06:622:812,399
00:06:623:816,401
00:06:624:816,400
00:06:625:820,399
00:06:626:820,399
00:06:627:820,396
00:06:628:824,393
00:06:629:824,390
00:06:630:828,389
00:06:631:828,382
00:06:632:832,376
00:06:633:836,374
00:06:634:836,369
00:06:635:836,369
00:06:636:840,365
00:06:637:844,362
00:06:638:844,359
00:06:639:844,359
00:06:640:848,359
00:06:641:848,359
00:06:642:852,363
00:06:643:852,365
00:06:644:856,364
00:06:645:860,368
00:06:646:864,364
00:06:647:864,364
00:06:648:868,363
00:06:649:868,359
00:06:650:872,355
00:06:651:872,352
00:06:652:872,348
00:06:653:876,344
00:06:654:876,342
00:06:655:880,337
00:06:656:880,335
00:06:657:880,332
00:06:658:880,332
00:06:659:884,332
00:06:660:884,333
00:06:661:884,335
00:06:662:884,339
00:06:663:884,341
00:06:664:888,344
00:06:665:888,345
00:06:666:888,348
00:06:667:888,347
00:06:668:892,342
00:06:669:892,342
00:06:670:892,336
00:06:671:892,333
00:06:672:896,329
00:06:673:896,326
00:06:674:896,323
00:06:675:896,321
00:06:676:900,323
00:06:677:900,321
00:06:678:904,321
00:06:679:904,324
00:06:680:908,326
00:06:681:912,327
00:06:682:912,330
00:06:683:916,332
00:06:684:920,332
00:06:685:920,335
00:06:686:924,334
00:06:687:924,334
00:06:688:928,332
00:06:689:928,329
00:06:690:932,325
00:06:691:932,323
00:06:692:936,319
00:06:693:936,319
00:06:694:936,319
00:06:695:936,318
00:06:696:940,318
00:06:697:940,319
00:06:698:940,323
00:06:699:940,325
00:06:700:944,327
00:06:701:948,332
00:06:702:948,334
00:06:703:948,334
00:06:704:948,336
00:06:705:952,339
00:06:706:956,338
00:06:707:956,337
00:06:708:956,336
00:06:709:960,335
00:06:710:960,332
00:06:711:960,331
00:06:712:960,327
00:06:713:960,323
00:06:714:964,321
00:06:715:968,322
00:06:716:968,318
00:06:717:968,316
00:06:718:972,319
00:06:719:972,319
00:06:720:972,321
00:06:721:972,327
00:06:722:972,327
00:06:723:976,332
00:06:724:976,335
00:06:725:980,337
00:06:726:980,337
00:06:727:980,337
00:06:728:980,335
00:06:729:980,335
00:06:730:980,332
00:06:731:980,327
00:06:732:984,326
00:06:733:984,323
00:06:734:984,321
00:06:735:984,318
00:06:736:984,319
00:06:737:988,316
00:06:738:988,317
00:06:739:992,319
00:06:740:996,323
00:06:742:000,323
00:06:743:000,327
00:06:744:000,330
00:06:745:000,332
00:06:746:004,334
00:06:747:004,335
00:06:748:004,336
00:06:749:008,333
00:06:750:008,331
00:06:751:012,331
00:06:752:012,327
00:06:753:012,325
00:06:754:012,321
00:06:755:016,323
00:06:756:016,319
00:06:757:020,319
00:06:758:020,319
00:06:759:020,321
00:06:760:020,325
00:06:761:020,329
00:06:762:020,332
00:06:763:024,335
00:06:764:024,339
00:06:765:024,342
00:06:766:024,341
00:06:767:028,343
00:06:768:032,343
00:06:769:036,340
00:06:770:036,335
00:06:771:040,333
00:06:772:044,327
00:06:773:044,327
00:06:774:048,322
00:06:775:048,319
00:06:776:060,318
00:06:777:064,318
00:06:778:064,319
00:06:779:068,322
00:06:780:072,323
00:06:781:076,327
00:06:782:076,335
00:06:783:080,334
00:06:784:080,337
00:06:785:080,339
00:06:786:084,340
00:06:787:084,343
00:06:788:084,342
00:06:789:088,340
00:06:790:088,334
00:06:791:092,333
00:06:792:092,327
00:06:793:096,323
00:06:794:096,321
00:06:795:096,319
00:06:796:100,319
00:06:797:100,322
00:06:798:100,321
00:06:799:104,323
00:06:800:104,326
00:06:801:104,327
00:06:802:108,332
00:06:803:108,335
00:06:804:108,339
00:06:805:112,340
00:06:806:112,342
00:06:807:116,345
00:06:808:116,345
00:06:809:116,343
00:06:810:120,343
00:06:811:120,340
00:06:812:124,337
00:06:813:124,335
00:06:814:124,331
00:06:815:128,329
00:06:816:128,327
00:06:817:132,327
00:06:818:132,325
00:06:819:136,327
00:06:820:136,327
00:06:821:136,330
00:06:822:140,332
00:06:823:140,335
00:06:824:140,337
00:06:825:140,339
00:06:826:140,337
00:06:827:140,337
